experiment,timestamp,target_message_volume,message_index,input_topic,output_topic,raw_payload,normalized_payload,plaintext_bytes,policy,usk_attributes,ciphertext_bin_bytes,ciphertext_b64_bytes,mqtt_message_bytes,mqtt_compact_message_bytes,overhead_ciphertext_ratio,overhead_mqtt_ratio,overhead_mqtt_percentage,encryption_time_ms,decryption_time_ms,decrypt_success,recovered_output
exp3_message_volume_real_sensor,2026-05-24T19:46:21,120,15,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.70, ""hum"": 81.20}","{""temp"":24.7,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,58.875,80.321,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.7,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:26,120,16,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,80.37,74.407,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:31,120,17,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,63.497,81.017,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:36,120,18,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,73.311,70.017,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:41,120,19,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.70, ""hum"": 81.30}","{""temp"":24.7,""hum"":81.3}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,77.365,93.886,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.7,""hum"":81.3}"
exp3_message_volume_real_sensor,2026-05-24T19:46:46,120,20,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,81.695,70.707,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:51,120,21,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,69.454,73.479,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:46:56,120,22,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,86.017,80.383,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:01,120,23,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,68.416,79.973,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:06,120,24,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,67.767,71.158,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:11,120,25,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,64.543,80.092,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:16,120,26,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,84.288,72.049,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:21,120,27,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.30}","{""temp"":24.8,""hum"":81.3}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,76.679,75.293,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.3}"
exp3_message_volume_real_sensor,2026-05-24T19:47:26,120,28,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,70.579,82.236,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:31,120,29,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,70.149,77.712,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:36,120,30,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,73.604,83.531,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:41,120,31,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.20}","{""temp"":24.8,""hum"":81.2}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,77.956,87.812,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.2}"
exp3_message_volume_real_sensor,2026-05-24T19:47:46,120,32,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,80.698,76.377,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:47:51,120,33,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,68.643,84.83,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:47:56,120,34,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,79.065,76.79,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:01,120,35,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,68.763,76.968,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:06,120,36,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,74.338,82.993,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:11,120,37,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,71.195,79.74,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:16,120,38,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,66.716,75.49,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:21,120,39,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.748,90.903,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:26,120,40,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,67.641,82.276,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:31,120,41,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,76.303,84.199,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:36,120,42,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,89.065,87.618,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:41,120,43,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,73.439,90.097,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:48:46,120,44,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,66.878,78.248,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:48:51,120,45,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,80.125,82.167,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:48:56,120,46,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,69.614,78.324,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:49:01,120,47,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,94.186,78.498,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:06,120,48,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,71.843,80.487,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:11,120,49,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,68.2,75.068,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:16,120,50,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,85.73,77.356,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:21,120,51,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,68.71,81.441,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:26,120,52,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,78.696,83.707,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:31,120,53,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,83.67,79.909,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:36,120,54,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,84.386,84.371,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:41,120,55,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,72.003,94.132,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:46,120,56,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,66.082,68.326,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:51,120,57,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.798,75.23,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:56,120,58,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,76.389,68.657,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:01,120,59,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,74.579,85.996,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:06,120,60,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,79.221,84.039,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:11,120,61,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,87.039,88.867,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:16,120,62,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,64.935,73.969,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:21,120,63,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,72.436,89.578,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:26,120,64,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,90.882,89.49,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:32,120,65,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.298,78.14,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:36,120,66,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,74.651,82.532,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:41,120,67,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,84.134,82.222,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
